window,feature,strategy_score,pe_buy_floor,pe_buy_low,pe_buy_mid,pe_buy_high,pe_sell_warn,pe_sell_heavy,pe_sell_extreme,fed_buy_threshold,pb_veto_threshold,pb_confirm_threshold,drawdown_standard,drawdown_tight
8,PB_only,-0.026214,0.15,0.2,0.4,0.55,0.7,0.8,0.85,0.0,0.0,0.0,0.06,0.03
8,PE_only,-0.026217,0.05,0.2,0.4,0.7,0.65,0.85,0.95,0.0,0.0,0.0,0.1,0.05
8,PE_only,-0.026217,0.05,0.2,0.45,0.7,0.75,0.85,0.95,0.0,0.0,0.0,0.12,0.04
8,PB_FED,-0.026228,0.2,0.3,0.4,0.55,0.65,0.75,0.9,0.0,0.0,0.0,0.1,0.04
6,PB_only,-0.02623,0.05,0.25,0.45,0.65,0.7,0.75,0.85,0.0,0.0,0.0,0.12,0.03
8,PB_FED,-0.026231,0.1,0.25,0.35,0.5,0.7,0.8,0.95,0.0,0.0,0.0,0.1,0.03
6,PB_only,-0.026233,0.15,0.2,0.45,0.65,0.7,0.75,0.85,0.0,0.0,0.0,0.1,0.05
8,PE_FED,-0.026243,0.15,0.2,0.4,0.65,0.7,0.8,0.85,0.0,0.0,0.0,0.06,0.03
6,PB_only,-0.026248,0.05,0.2,0.4,0.65,0.7,0.8,0.85,0.0,0.0,0.0,0.06,0.05
8,PB_only,-0.02625,0.05,0.25,0.3,0.55,0.65,0.75,0.85,0.0,0.0,0.0,0.12,0.05
8,PE_only,-0.026251,0.15,0.2,0.4,0.65,0.7,0.75,0.95,0.0,0.0,0.0,0.1,0.03
8,PB_only,-0.026253,0.05,0.15,0.35,0.55,0.75,0.8,0.85,0.0,0.0,0.0,0.12,0.05
6,PB_only,-0.026254,0.1,0.15,0.45,0.65,0.7,0.8,0.9,0.0,0.0,0.0,0.12,0.05
8,PB_only,-0.026254,0.15,0.2,0.35,0.55,0.7,0.85,0.9,0.0,0.0,0.0,0.08,0.03
6,PB_only,-0.02626,0.15,0.2,0.3,0.65,0.75,0.85,0.95,0.0,0.0,0.0,0.1,0.04
8,PB_only,-0.02626,0.1,0.15,0.3,0.5,0.7,0.75,0.9,0.0,0.0,0.0,0.12,0.05
8,PB_only,-0.026261,0.15,0.25,0.3,0.55,0.7,0.75,0.85,0.0,0.0,0.0,0.08,0.05
6,PB_only,-0.026266,0.1,0.25,0.3,0.65,0.7,0.75,0.95,0.0,0.0,0.0,0.06,0.05
8,PE_FED,-0.026267,0.1,0.2,0.3,0.6,0.7,0.75,0.9,0.0,0.0,0.0,0.12,0.05
8,PB_only,-0.026268,0.05,0.25,0.4,0.6,0.65,0.85,0.9,0.0,0.0,0.0,0.12,0.04
8,PB_only,-0.026268,0.05,0.3,0.4,0.6,0.75,0.8,0.85,0.0,0.0,0.0,0.12,0.03
6,PB_FED,-0.02627,0.05,0.25,0.45,0.7,0.65,0.8,0.9,-0.5,0.0,0.0,0.08,0.05
6,PB_only,-0.026271,0.05,0.25,0.45,0.65,0.65,0.75,0.9,0.0,0.0,0.0,0.1,0.03
6,PB_only,-0.026271,0.2,0.25,0.35,0.7,0.65,0.85,0.95,0.0,0.0,0.0,0.06,0.05
8,PE_only,-0.026274,0.15,0.2,0.3,0.7,0.65,0.75,0.9,0.0,0.0,0.0,0.12,0.04
8,PE_FED,-0.026274,0.15,0.2,0.35,0.6,0.65,0.85,0.95,0.0,0.0,0.0,0.1,0.04
8,PE_FED,-0.026276,0.1,0.25,0.4,0.6,0.65,0.75,0.95,0.0,0.0,0.0,0.12,0.05
6,PB_only,-0.026277,0.15,0.2,0.3,0.6,0.7,0.75,0.85,0.0,0.0,0.0,0.1,0.04
6,PB_only,-0.02628,0.2,0.3,0.4,0.7,0.65,0.8,0.85,0.0,0.0,0.0,0.1,0.04
8,PE_only,-0.026282,0.1,0.2,0.4,0.7,0.7,0.75,0.9,0.0,0.0,0.0,0.06,0.04
8,PE_FED,-0.026284,0.1,0.2,0.4,0.65,0.7,0.75,0.9,-0.5,0.0,0.0,0.06,0.05
8,PB_FED,-0.026286,0.15,0.3,0.4,0.55,0.65,0.75,0.9,-0.5,0.0,0.0,0.08,0.03
6,PB_only,-0.026288,0.1,0.25,0.45,0.65,0.65,0.8,0.85,0.0,0.0,0.0,0.08,0.03
6,PB_only,-0.026291,0.15,0.3,0.4,0.7,0.7,0.75,0.95,0.0,0.0,0.0,0.08,0.05
6,PB_only,-0.026292,0.2,0.3,0.45,0.7,0.75,0.8,0.9,0.0,0.0,0.0,0.08,0.03
8,PE_only,-0.026293,0.05,0.15,0.35,0.65,0.7,0.75,0.9,0.0,0.0,0.0,0.12,0.03
6,PB_only,-0.026294,0.15,0.2,0.3,0.65,0.75,0.8,0.95,0.0,0.0,0.0,0.08,0.04
8,PB_only,-0.026298,0.1,0.15,0.45,0.55,0.65,0.85,0.9,0.0,0.0,0.0,0.08,0.03
6,PB_only,-0.026302,0.05,0.3,0.35,0.7,0.7,0.75,0.95,0.0,0.0,0.0,0.06,0.05
8,PE_only,-0.026302,0.1,0.15,0.3,0.7,0.75,0.8,0.85,0.0,0.0,0.0,0.06,0.03
8,PB_only,-0.026303,0.15,0.25,0.45,0.6,0.7,0.8,0.95,0.0,0.0,0.0,0.1,0.03
8,PE_only,-0.026306,0.15,0.2,0.35,0.7,0.7,0.8,0.9,0.0,0.0,0.0,0.12,0.04
8,PB_only,-0.026307,0.15,0.2,0.4,0.55,0.75,0.8,0.9,0.0,0.0,0.0,0.08,0.03
8,PE_FED,-0.026313,0.05,0.25,0.35,0.6,0.65,0.75,0.95,0.0,0.0,0.0,0.06,0.05
6,PB_only,-0.026318,0.1,0.2,0.35,0.65,0.7,0.85,0.95,0.0,0.0,0.0,0.12,0.03
8,PE_only,-0.026319,0.2,0.25,0.35,0.7,0.7,0.75,0.95,0.0,0.0,0.0,0.08,0.03
8,PE_only,-0.026319,0.2,0.25,0.35,0.7,0.7,0.75,0.95,0.0,0.0,0.0,0.1,0.03
8,PE_FED,-0.026323,0.15,0.25,0.35,0.6,0.65,0.8,0.95,0.0,0.0,0.0,0.12,0.04
6,PB_only,-0.026325,0.1,0.25,0.45,0.7,0.75,0.8,0.95,0.0,0.0,0.0,0.1,0.05
6,PB_only,-0.02633,0.15,0.2,0.3,0.65,0.65,0.8,0.95,0.0,0.0,0.0,0.12,0.05
6,PB_only,-0.026332,0.1,0.2,0.3,0.65,0.75,0.8,0.95,0.0,0.0,0.0,0.06,0.04
6,PB_only,-0.026333,0.1,0.3,0.45,0.7,0.65,0.8,0.9,0.0,0.0,0.0,0.06,0.03
8,PE_only,-0.026335,0.1,0.25,0.4,0.7,0.7,0.75,0.95,0.0,0.0,0.0,0.12,0.04
6,PB_FED,-0.026341,0.2,0.25,0.35,0.7,0.65,0.85,0.95,-0.5,0.0,0.0,0.06,0.05
8,PB_only,-0.026343,0.05,0.25,0.45,0.6,0.7,0.75,0.95,0.0,0.0,0.0,0.12,0.04
8,PB_only,-0.026344,0.05,0.25,0.3,0.55,0.7,0.75,0.9,0.0,0.0,0.0,0.12,0.05
8,PB_only,-0.026345,0.1,0.15,0.3,0.5,0.75,0.85,0.9,0.0,0.0,0.0,0.1,0.03
6,PB_only,-0.026346,0.05,0.25,0.4,0.65,0.65,0.8,0.85,0.0,0.0,0.0,0.08,0.04
8,PE_only,-0.026346,0.1,0.15,0.35,0.65,0.75,0.85,0.95,0.0,0.0,0.0,0.1,0.03
8,PB_only,-0.02635,0.1,0.15,0.4,0.55,0.75,0.8,0.95,0.0,0.0,0.0,0.12,0.03
8,PE_only,-0.026353,0.15,0.2,0.4,0.65,0.75,0.8,0.95,0.0,0.0,0.0,0.06,0.03
6,PB_only,-0.026354,0.2,0.25,0.35,0.65,0.7,0.75,0.9,0.0,0.0,0.0,0.08,0.04
8,PB_only,-0.026354,0.1,0.2,0.35,0.55,0.65,0.85,0.9,0.0,0.0,0.0,0.12,0.03
6,PB_FED,-0.026362,0.05,0.15,0.35,0.6,0.7,0.85,0.9,-0.5,0.0,0.0,0.12,0.03
8,PB_FED,-0.026362,0.05,0.2,0.45,0.5,0.75,0.8,0.85,0.0,0.0,0.0,0.12,0.04
6,PB_only,-0.026368,0.05,0.25,0.4,0.65,0.7,0.8,0.9,0.0,0.0,0.0,0.08,0.03
8,PB_FED,-0.02637,0.15,0.25,0.45,0.5,0.65,0.8,0.9,0.0,0.0,0.0,0.12,0.03
6,PB_only,-0.026384,0.05,0.25,0.3,0.65,0.7,0.85,0.95,0.0,0.0,0.0,0.08,0.03
6,PB_FED,-0.026385,0.05,0.2,0.45,0.7,0.65,0.8,0.9,0.0,0.0,0.0,0.08,0.04
6,PB_FED,-0.026388,0.2,0.25,0.4,0.7,0.75,0.85,0.95,-0.5,0.0,0.0,0.1,0.05
8,PB_only,-0.026391,0.1,0.15,0.35,0.5,0.65,0.75,0.85,0.0,0.0,0.0,0.06,0.04
8,PB_only,-0.026392,0.05,0.25,0.45,0.6,0.65,0.75,0.95,0.0,0.0,0.0,0.1,0.05
8,PB_only,-0.026393,0.05,0.2,0.35,0.55,0.65,0.75,0.95,0.0,0.0,0.0,0.06,0.03
6,PB_only,-0.026398,0.15,0.25,0.4,0.65,0.7,0.75,0.85,0.0,0.0,0.0,0.12,0.05
6,PB_only,-0.026398,0.05,0.25,0.3,0.65,0.75,0.8,0.85,0.0,0.0,0.0,0.08,0.05
8,PB_only,-0.026399,0.05,0.25,0.3,0.6,0.65,0.85,0.95,0.0,0.0,0.0,0.1,0.04
6,PB_only,-0.026402,0.2,0.25,0.3,0.65,0.65,0.8,0.9,0.0,0.0,0.0,0.1,0.04
6,PB_only,-0.026403,0.1,0.2,0.35,0.65,0.75,0.8,0.85,0.0,0.0,0.0,0.06,0.05
8,PE_FED,-0.026406,0.05,0.25,0.35,0.7,0.7,0.8,0.85,-0.5,0.0,0.0,0.08,0.03
6,PB_only,-0.026408,0.05,0.3,0.35,0.65,0.75,0.85,0.9,0.0,0.0,0.0,0.12,0.03
8,PE_only,-0.026409,0.05,0.15,0.35,0.65,0.7,0.75,0.9,0.0,0.0,0.0,0.08,0.04
8,PB_only,-0.02641,0.1,0.25,0.35,0.55,0.65,0.75,0.85,0.0,0.0,0.0,0.08,0.04
8,PB_only,-0.026411,0.05,0.15,0.3,0.5,0.65,0.75,0.95,0.0,0.0,0.0,0.12,0.05
8,PE_FED,-0.026414,0.15,0.25,0.3,0.65,0.65,0.75,0.9,-0.5,0.0,0.0,0.06,0.04
8,PE_PB_FED,-0.026418,0.1,0.15,0.3,0.65,0.65,0.75,0.9,0.0,0.65,0.75,0.1,0.03
8,PB_only,-0.026423,0.15,0.3,0.35,0.6,0.65,0.75,0.95,0.0,0.0,0.0,0.1,0.03
8,PB_FED,-0.026423,0.1,0.2,0.3,0.5,0.65,0.85,0.9,-0.5,0.0,0.0,0.08,0.04
8,PE_only,-0.026424,0.1,0.2,0.35,0.7,0.65,0.85,0.95,0.0,0.0,0.0,0.06,0.05
8,PB_only,-0.026427,0.05,0.15,0.35,0.55,0.75,0.85,0.95,0.0,0.0,0.0,0.06,0.03
8,PE_only,-0.02643,0.15,0.2,0.3,0.7,0.7,0.75,0.9,0.0,0.0,0.0,0.06,0.05
8,PB_only,-0.026432,0.1,0.2,0.4,0.55,0.65,0.8,0.9,0.0,0.0,0.0,0.1,0.03
8,PB_only,-0.026438,0.1,0.2,0.35,0.55,0.65,0.75,0.95,0.0,0.0,0.0,0.12,0.03
8,PE_FED,-0.026443,0.2,0.25,0.4,0.7,0.65,0.8,0.9,0.0,0.0,0.0,0.1,0.04
8,PE_FED,-0.02645,0.1,0.15,0.35,0.55,0.65,0.75,0.95,-0.5,0.0,0.0,0.06,0.03
8,PE_FED,-0.02645,0.15,0.25,0.3,0.6,0.65,0.75,0.9,0.0,0.0,0.0,0.12,0.03
8,PE_FED,-0.026452,0.1,0.2,0.35,0.6,0.65,0.75,0.9,0.0,0.0,0.0,0.08,0.05
8,PB_only,-0.026456,0.1,0.2,0.3,0.55,0.7,0.8,0.9,0.0,0.0,0.0,0.08,0.05
6,PB_FED,-0.026458,0.1,0.15,0.45,0.7,0.7,0.85,0.95,0.0,0.0,0.0,0.06,0.04
8,PB_only,-0.02646,0.1,0.2,0.4,0.55,0.7,0.8,0.9,0.0,0.0,0.0,0.08,0.03
8,PB_only,-0.02646,0.1,0.2,0.4,0.55,0.7,0.8,0.9,0.0,0.0,0.0,0.12,0.03
8,PB_FED,-0.026463,0.15,0.25,0.45,0.55,0.75,0.85,0.9,-0.5,0.0,0.0,0.1,0.03
6,PB_only,-0.026468,0.15,0.3,0.35,0.7,0.7,0.85,0.95,0.0,0.0,0.0,0.12,0.04
6,PB_FED,-0.026468,0.1,0.2,0.35,0.65,0.75,0.85,0.9,0.0,0.0,0.0,0.1,0.04
8,PE_FED,-0.026468,0.1,0.2,0.3,0.6,0.65,0.8,0.95,-0.5,0.0,0.0,0.12,0.05
8,PE_only,-0.026469,0.05,0.25,0.35,0.7,0.65,0.75,0.95,0.0,0.0,0.0,0.06,0.04
8,PE_only,-0.02647,0.1,0.2,0.4,0.7,0.7,0.8,0.9,0.0,0.0,0.0,0.06,0.03
6,PB_FED,-0.026473,0.1,0.3,0.45,0.7,0.65,0.75,0.9,-0.5,0.0,0.0,0.08,0.04
8,PB_only,-0.026479,0.1,0.2,0.45,0.6,0.75,0.8,0.95,0.0,0.0,0.0,0.1,0.05
8,PB_only,-0.026479,0.15,0.25,0.4,0.6,0.65,0.85,0.9,0.0,0.0,0.0,0.08,0.05
6,PB_only,-0.026485,0.05,0.15,0.4,0.65,0.7,0.85,0.95,0.0,0.0,0.0,0.12,0.04
8,PE_FED,-0.026488,0.1,0.25,0.3,0.65,0.65,0.75,0.9,-0.5,0.0,0.0,0.06,0.03
8,PE_PB_FED,-0.026493,0.05,0.15,0.4,0.7,0.7,0.8,0.95,-0.5,0.65,0.8,0.12,0.04
6,PB_only,-0.026495,0.05,0.15,0.4,0.6,0.7,0.75,0.85,0.0,0.0,0.0,0.06,0.04
8,PB_FED,-0.026498,0.05,0.2,0.45,0.5,0.7,0.75,0.95,0.0,0.0,0.0,0.08,0.05
6,PB_FED,-0.026501,0.05,0.15,0.3,0.6,0.75,0.8,0.85,0.0,0.0,0.0,0.06,0.05
8,PE_only,-0.026502,0.05,0.2,0.3,0.65,0.65,0.75,0.95,0.0,0.0,0.0,0.1,0.05
6,PB_only,-0.026503,0.05,0.15,0.35,0.6,0.65,0.75,0.9,0.0,0.0,0.0,0.08,0.05
8,PE_FED,-0.026504,0.1,0.15,0.3,0.6,0.65,0.8,0.85,0.0,0.0,0.0,0.1,0.05
8,PB_only,-0.026507,0.15,0.25,0.4,0.6,0.75,0.85,0.9,0.0,0.0,0.0,0.06,0.05
6,PB_only,-0.026511,0.1,0.2,0.3,0.55,0.65,0.8,0.85,0.0,0.0,0.0,0.12,0.04
6,PB_only,-0.026511,0.1,0.2,0.3,0.55,0.65,0.8,0.85,0.0,0.0,0.0,0.06,0.04
6,PB_only,-0.026513,0.2,0.25,0.35,0.7,0.65,0.85,0.95,0.0,0.0,0.0,0.1,0.04
8,PB_only,-0.026521,0.05,0.3,0.45,0.6,0.65,0.75,0.9,0.0,0.0,0.0,0.08,0.03
6,PB_only,-0.026524,0.05,0.2,0.3,0.65,0.65,0.85,0.95,0.0,0.0,0.0,0.06,0.04
6,PB_only,-0.026524,0.1,0.2,0.4,0.65,0.7,0.8,0.9,0.0,0.0,0.0,0.06,0.05
8,PE_FED,-0.026537,0.1,0.2,0.45,0.6,0.65,0.75,0.9,0.0,0.0,0.0,0.12,0.04
6,PB_FED,-0.026539,0.05,0.15,0.4,0.6,0.75,0.8,0.9,-0.5,0.0,0.0,0.08,0.03
8,PB_only,-0.02654,0.1,0.15,0.4,0.55,0.65,0.8,0.9,0.0,0.0,0.0,0.06,0.05
8,PE_only,-0.026541,0.15,0.25,0.35,0.7,0.65,0.8,0.95,0.0,0.0,0.0,0.1,0.05
8,PE_FED,-0.026541,0.05,0.25,0.45,0.65,0.65,0.85,0.95,0.0,0.0,0.0,0.12,0.03
8,PB_FED,-0.026543,0.2,0.3,0.45,0.6,0.75,0.8,0.95,0.0,0.0,0.0,0.08,0.04
6,PB_FED,-0.026546,0.2,0.3,0.4,0.7,0.75,0.8,0.9,-0.5,0.0,0.0,0.12,0.04
8,PB_only,-0.026547,0.1,0.25,0.35,0.6,0.65,0.8,0.95,0.0,0.0,0.0,0.1,0.04
8,PE_FED,-0.02655,0.05,0.15,0.35,0.6,0.75,0.85,0.9,0.0,0.0,0.0,0.06,0.04
8,PB_FED,-0.026553,0.05,0.2,0.4,0.55,0.7,0.8,0.95,-0.5,0.0,0.0,0.1,0.05
8,PE_only,-0.026554,0.15,0.2,0.3,0.65,0.7,0.75,0.95,0.0,0.0,0.0,0.1,0.04
8,PB_only,-0.02656,0.1,0.3,0.35,0.6,0.65,0.75,0.9,0.0,0.0,0.0,0.08,0.05
8,PB_only,-0.026561,0.05,0.15,0.35,0.55,0.7,0.8,0.95,0.0,0.0,0.0,0.1,0.05
8,PB_only,-0.026561,0.05,0.15,0.35,0.55,0.7,0.85,0.9,0.0,0.0,0.0,0.12,0.05
8,PB_FED,-0.026561,0.1,0.15,0.4,0.5,0.75,0.8,0.95,-0.5,0.0,0.0,0.06,0.04
8,PE_FED,-0.026566,0.05,0.25,0.45,0.7,0.65,0.75,0.9,0.0,0.0,0.0,0.12,0.05
8,PE_PB_FED,-0.026566,0.1,0.15,0.3,0.7,0.75,0.8,0.9,0.0,0.65,0.75,0.08,0.04
8,PB_only,-0.026568,0.1,0.15,0.4,0.55,0.75,0.8,0.9,0.0,0.0,0.0,0.08,0.05
6,PB_only,-0.026571,0.2,0.25,0.45,0.7,0.75,0.85,0.95,0.0,0.0,0.0,0.08,0.04
8,PE_only,-0.026572,0.05,0.2,0.4,0.7,0.7,0.75,0.9,0.0,0.0,0.0,0.08,0.05
6,PB_only,-0.026574,0.2,0.3,0.35,0.7,0.65,0.8,0.85,0.0,0.0,0.0,0.12,0.05
6,PB_only,-0.026574,0.05,0.2,0.4,0.65,0.7,0.75,0.95,0.0,0.0,0.0,0.06,0.04
8,PB_only,-0.026574,0.05,0.2,0.4,0.6,0.65,0.85,0.95,0.0,0.0,0.0,0.06,0.05
6,PB_only,-0.026575,0.05,0.15,0.4,0.6,0.65,0.75,0.9,0.0,0.0,0.0,0.08,0.04
8,PE_FED,-0.026575,0.15,0.2,0.3,0.6,0.7,0.75,0.85,0.0,0.0,0.0,0.12,0.04
6,PB_FED,-0.026576,0.15,0.25,0.3,0.7,0.7,0.85,0.95,0.0,0.0,0.0,0.06,0.03
8,PB_only,-0.026576,0.1,0.3,0.4,0.6,0.75,0.8,0.85,0.0,0.0,0.0,0.12,0.04
8,PE_FED,-0.026578,0.15,0.25,0.45,0.7,0.7,0.85,0.9,-0.5,0.0,0.0,0.1,0.03
8,PB_only,-0.026586,0.2,0.3,0.45,0.65,0.65,0.85,0.95,0.0,0.0,0.0,0.12,0.05
6,PB_FED,-0.026587,0.05,0.2,0.3,0.6,0.65,0.75,0.95,-0.5,0.0,0.0,0.08,0.05
8,PB_FED,-0.02659,0.05,0.3,0.45,0.6,0.65,0.85,0.9,-0.5,0.0,0.0,0.12,0.03
8,PB_only,-0.0266,0.1,0.3,0.45,0.6,0.75,0.8,0.85,0.0,0.0,0.0,0.1,0.03
6,PB_only,-0.026608,0.2,0.25,0.45,0.7,0.7,0.85,0.95,0.0,0.0,0.0,0.08,0.05
6,PB_only,-0.026608,0.2,0.25,0.45,0.7,0.7,0.85,0.95,0.0,0.0,0.0,0.12,0.05
8,PB_only,-0.026611,0.1,0.15,0.35,0.55,0.7,0.8,0.95,0.0,0.0,0.0,0.06,0.04
8,PE_only,-0.026613,0.05,0.15,0.35,0.6,0.65,0.75,0.95,0.0,0.0,0.0,0.06,0.03
8,PB_FED,-0.026617,0.15,0.25,0.35,0.55,0.7,0.8,0.95,-0.5,0.0,0.0,0.1,0.05
8,PE_only,-0.026623,0.05,0.25,0.3,0.7,0.75,0.85,0.95,0.0,0.0,0.0,0.08,0.04
8,PB_FED,-0.026626,0.15,0.3,0.45,0.6,0.75,0.8,0.85,-0.5,0.0,0.0,0.1,0.05
8,PB_only,-0.026628,0.1,0.15,0.35,0.5,0.7,0.75,0.9,0.0,0.0,0.0,0.08,0.04
8,PE_only,-0.026629,0.05,0.25,0.3,0.7,0.65,0.85,0.95,0.0,0.0,0.0,0.1,0.03
6,PB_only,-0.026633,0.15,0.25,0.45,0.65,0.65,0.8,0.9,0.0,0.0,0.0,0.12,0.03
6,PB_only,-0.026641,0.1,0.15,0.3,0.6,0.75,0.8,0.9,0.0,0.0,0.0,0.12,0.05
8,PE_FED,-0.026644,0.1,0.25,0.35,0.65,0.7,0.75,0.9,-0.5,0.0,0.0,0.08,0.03
6,PB_FED,-0.02665,0.05,0.25,0.3,0.65,0.75,0.8,0.95,-0.5,0.0,0.0,0.06,0.04
8,PE_only,-0.026653,0.1,0.2,0.3,0.7,0.7,0.75,0.9,0.0,0.0,0.0,0.1,0.05
8,PB_FED,-0.026662,0.2,0.3,0.4,0.55,0.7,0.8,0.85,0.0,0.0,0.0,0.08,0.04
8,PB_only,-0.026663,0.15,0.25,0.4,0.55,0.7,0.75,0.85,0.0,0.0,0.0,0.06,0.04
6,PB_only,-0.026665,0.1,0.3,0.35,0.7,0.75,0.85,0.95,0.0,0.0,0.0,0.12,0.05
6,PB_FED,-0.026665,0.1,0.15,0.4,0.6,0.75,0.8,0.9,0.0,0.0,0.0,0.1,0.03
6,PB_FED,-0.026666,0.15,0.2,0.4,0.65,0.65,0.8,0.95,0.0,0.0,0.0,0.1,0.05
6,PB_FED,-0.026666,0.1,0.2,0.3,0.65,0.65,0.85,0.95,0.0,0.0,0.0,0.08,0.05
8,PE_only,-0.026669,0.1,0.15,0.3,0.65,0.7,0.75,0.9,0.0,0.0,0.0,0.1,0.04
8,PB_only,-0.026672,0.1,0.15,0.35,0.55,0.75,0.8,0.95,0.0,0.0,0.0,0.06,0.05
6,PB_FED,-0.02668,0.1,0.2,0.35,0.6,0.75,0.8,0.85,0.0,0.0,0.0,0.1,0.04
8,PE_only,-0.026681,0.1,0.25,0.4,0.7,0.75,0.85,0.95,0.0,0.0,0.0,0.08,0.03
8,PE_FED,-0.026681,0.1,0.25,0.4,0.7,0.65,0.85,0.9,0.0,0.0,0.0,0.08,0.04
8,PE_FED,-0.026683,0.1,0.25,0.4,0.7,0.65,0.85,0.9,-0.5,0.0,0.0,0.12,0.04
8,PB_only,-0.026686,0.15,0.25,0.35,0.55,0.7,0.8,0.9,0.0,0.0,0.0,0.08,0.03
8,PB_FED,-0.026689,0.15,0.3,0.35,0.55,0.7,0.8,0.85,-0.5,0.0,0.0,0.08,0.03
8,PE_only,-0.026693,0.05,0.15,0.35,0.65,0.75,0.8,0.9,0.0,0.0,0.0,0.08,0.03
8,PE_FED,-0.026694,0.05,0.15,0.35,0.55,0.7,0.85,0.95,0.0,0.0,0.0,0.08,0.04
8,PB_FED,-0.026698,0.2,0.3,0.45,0.55,0.75,0.8,0.85,0.0,0.0,0.0,0.1,0.03
8,PE_only,-0.026701,0.05,0.15,0.45,0.7,0.7,0.75,0.85,0.0,0.0,0.0,0.1,0.05
8,PE_FED,-0.026704,0.1,0.25,0.35,0.7,0.65,0.8,0.85,-0.5,0.0,0.0,0.08,0.03
6,PB_only,-0.026705,0.1,0.25,0.3,0.6,0.65,0.75,0.9,0.0,0.0,0.0,0.08,0.03
8,PB_only,-0.026707,0.05,0.15,0.4,0.5,0.65,0.75,0.85,0.0,0.0,0.0,0.06,0.04
6,PB_FED,-0.026709,0.1,0.2,0.4,0.65,0.65,0.8,0.95,0.0,0.0,0.0,0.08,0.03
8,PE_only,-0.02671,0.15,0.2,0.35,0.65,0.7,0.75,0.95,0.0,0.0,0.0,0.08,0.04
8,PB_only,-0.026711,0.2,0.3,0.35,0.6,0.65,0.8,0.85,0.0,0.0,0.0,0.12,0.04
8,PB_FED,-0.026711,0.1,0.3,0.45,0.55,0.7,0.8,0.85,0.0,0.0,0.0,0.06,0.04
6,PB_FED,-0.026712,0.15,0.25,0.35,0.65,0.7,0.85,0.95,-0.5,0.0,0.0,0.1,0.03
8,PB_FED,-0.02672,0.15,0.2,0.3,0.7,0.7,0.75,0.85,0.5,0.0,0.0,0.1,0.03
8,PE_only,-0.026723,0.1,0.15,0.45,0.65,0.65,0.8,0.95,0.0,0.0,0.0,0.1,0.05
8,PE_only,-0.026723,0.1,0.15,0.45,0.65,0.7,0.8,0.95,0.0,0.0,0.0,0.12,0.05
8,PB_FED,-0.02673,0.2,0.25,0.45,0.55,0.75,0.8,0.85,0.0,0.0,0.0,0.1,0.05
6,PB_FED,-0.026731,0.05,0.2,0.4,0.65,0.7,0.85,0.95,-0.5,0.0,0.0,0.12,0.05
8,PB_FED,-0.026735,0.05,0.15,0.35,0.5,0.75,0.8,0.95,-0.5,0.0,0.0,0.1,0.05
6,PB_only,-0.026738,0.2,0.25,0.35,0.65,0.65,0.75,0.9,0.0,0.0,0.0,0.06,0.05
8,PE_FED,-0.026738,0.05,0.2,0.4,0.65,0.75,0.85,0.9,0.0,0.0,0.0,0.12,0.03
8,PE_only,-0.02674,0.05,0.15,0.45,0.7,0.65,0.8,0.9,0.0,0.0,0.0,0.06,0.05
8,PE_FED,-0.02674,0.15,0.2,0.35,0.55,0.75,0.8,0.95,0.0,0.0,0.0,0.08,0.05
8,PB_only,-0.026741,0.05,0.25,0.4,0.6,0.7,0.8,0.95,0.0,0.0,0.0,0.12,0.05
6,PB_only,-0.026744,0.1,0.25,0.4,0.65,0.65,0.8,0.9,0.0,0.0,0.0,0.1,0.04
6,PB_only,-0.026744,0.1,0.2,0.3,0.6,0.65,0.8,0.85,0.0,0.0,0.0,0.1,0.04
8,PB_only,-0.026744,0.15,0.2,0.35,0.55,0.65,0.8,0.85,0.0,0.0,0.0,0.06,0.05
8,PE_FED,-0.026753,0.15,0.2,0.45,0.65,0.65,0.8,0.85,0.0,0.0,0.0,0.08,0.03
6,PB_only,-0.026755,0.15,0.3,0.35,0.7,0.65,0.75,0.95,0.0,0.0,0.0,0.12,0.04
8,PB_only,-0.026757,0.15,0.25,0.35,0.6,0.65,0.85,0.95,0.0,0.0,0.0,0.08,0.05
6,PB_only,-0.026766,0.05,0.2,0.4,0.65,0.7,0.85,0.95,0.0,0.0,0.0,0.1,0.03
6,PB_FED,-0.026772,0.15,0.25,0.35,0.65,0.65,0.8,0.95,-0.5,0.0,0.0,0.12,0.05
8,PB_FED,-0.026774,0.05,0.15,0.45,0.5,0.7,0.85,0.9,0.0,0.0,0.0,0.08,0.05
8,PB_only,-0.026777,0.05,0.15,0.3,0.5,0.75,0.8,0.95,0.0,0.0,0.0,0.08,0.03
6,PB_only,-0.026778,0.15,0.2,0.35,0.6,0.65,0.8,0.85,0.0,0.0,0.0,0.12,0.03
8,PB_FED,-0.02678,0.15,0.25,0.45,0.55,0.75,0.85,0.95,0.0,0.0,0.0,0.1,0.04
8,PB_only,-0.026783,0.1,0.15,0.35,0.5,0.65,0.8,0.85,0.0,0.0,0.0,0.06,0.03
6,PB_only,-0.026786,0.05,0.15,0.3,0.55,0.7,0.8,0.95,0.0,0.0,0.0,0.12,0.04
6,PB_only,-0.026786,0.2,0.25,0.45,0.7,0.75,0.8,0.95,0.0,0.0,0.0,0.06,0.05
8,PB_only,-0.026786,0.05,0.3,0.35,0.6,0.65,0.75,0.95,0.0,0.0,0.0,0.1,0.03
6,PB_only,-0.026791,0.15,0.25,0.35,0.65,0.7,0.75,0.95,0.0,0.0,0.0,0.1,0.05
